0.200743	0.897987	0.025539	-0.06
0.894825	0.218788	0.032163	0.06
0.402122	0.563783	0.019003	-0.06
0.127163	0.201000	0.032890	-0.06
0.675395	0.305443	0.025715	0.06
0.070872	0.807490	0.024327	-0.06
0.655314	0.913631	0.029108	-0.06
0.718516	0.313250	0.017452	0.06
0.653591	0.870780	0.019933	-0.06
0.342752	0.937035	0.032787	-0.06
0.121508	0.854366	0.022190	-0.06
0.351998	0.160600	0.024921	0.06
0.352399	0.627356	0.029017	-0.06
0.308501	0.374871	0.034880	-0.06
0.923975	0.816373	0.016046	-0.06
0.810931	0.878194	0.033342	-0.06
0.704734	0.505031	0.016881	0.06
0.158603	0.916621	0.019112	-0.06
0.296856	0.533699	0.021634	-0.06
0.631697	0.358810	0.028197	0.06
0.679541	0.860762	0.018998	-0.06
0.148299	0.900386	0.022612	-0.06
0.087882	0.888960	0.027547	-0.06
0.374174	0.871581	0.026990	-0.06
0.625788	0.345470	0.019155	0.06
0.145829	0.116909	0.031404	-0.06
0.712624	0.945382	0.016291	-0.06
0.415508	0.293721	0.015892	0.06
0.312551	0.163441	0.017341	0.06
0.670731	0.080409	0.027222	0.06
0.110363	0.891974	0.018981	-0.06
0.710456	0.833559	0.017732	-0.06
0.065185	0.359674	0.028121	-0.06
0.838353	0.119012	0.019661	0.06
0.398734	0.114175	0.024093	0.06
0.369043	0.277575	0.027653	0.06
0.416263	0.429325	0.016305	-0.06
0.173779	0.828172	0.021967	-0.06
0.055074	0.245592	0.029277	-0.06
0.706984	0.303149	0.027774	0.06
0.172678	0.138162	0.021520	-0.06
